F_Measure_Type_Name__c,F_Equipment_Name_Proposed__c,I_EER_MC04__c,P_Cooling_Hrs_mc4__c,i_Qty_Prop_Equip_mc__c,i_SEER_MC04__c,i_unit_cooling_BTUH__c,i_unit_cooling_tons_mc__c,County__c,Customer_Therms__c,Customer_kW__c,Customer_kWh__c,Electric_Rebate__c,F_COOL_SEER_Cost__c,F_COOL_SEER_MN_PCkW__c,F_COOL_SEER_MN_Rebate__c,F_COOL_SEER_MN_kW__c,F_Centrifugal_Chiller_PCkW__c,F_Centrifugal_Chiller_Rebate__c,F_Centrifugal_Chiller_kW__c,F_Centrifugal_Chiller_kWh__c,F_Cool_Cost_mc4__c,F_Cool_EER_SEER_MC_PCKW__c,F_Cool_EER_SEER_MC_Rebate__c,F_Cool_EER_SEER_MC_kW__c,F_Cool_EER_SEER_MC_kWh__c,F_Cool_FLV_IPLV_mc4_Rebate__c,F_County_Zone__c,F_County_to_Zone_MC4__c,F_Equip_Building_Type__c,F_MSHP_EER_Eff__c,F_MSHP_EER_Std__c,F_MSHP_Total_kWh__c,F_MSHP_Total_v3_kWh__c,F_Measure_Name__c,F_Mini_Split_Cool_PCkW__c,F_Mini_Split_Cooling_kW__c,F_Net_Gen_kW__c,F_Net_Gen_kWh__c,F_Net_Therms__c,F_Products_Name__c,F_Program_Name__c,F_VFD_Chiller_mc4_PCkW__c,F_VFD_Chiller_mc4_Rebate__c,F_VFD_Chiller_mc4_kW__c,F_VFD_Chiller_mc4_kWh__c,F_kAdj_Value__c,F_k_Adj_2012__c,F_k_Adj_2015__c,Gas_Rebate__c,I_AHRI__c,I_EER__c,I_Invoice_Cost__c,I_Mark_Seg__c,I_Qty_Prop_Equip__c,I_SEER_IEER__c,I_Unit_Tons__c,Increm_Electric_Capital_Cost__c,Increm_Gas_Capital_Cost__c,LastModifiedById,LastModifiedDate,LastReferencedDate,LastViewedDate,Line_Item_Number__c,Measure_Name__c,Online_Application_Measure__c,PC_kW_Customer__c,Uncapped_Electric_Rebate__c,Uncapped_Gas_Rebate__c,Units_Electric__c,Units_Gas__c,county__c,eo3__Completion_Date__c,eo3__Eligible_Equipment_Type_1__c,AF_Date__c,Name,i_Facility_Type__c
Cool SEER - MN,MN - RTUS < 5.42 tons,12,574,5,14,,3,,,1.29,568,885,3450,1.160633484,885,1.28959276,,,,,3450,1.160633484,885,1.28959276,567.6923077,750,MN1,MN3,Retail - Strip Mall,12,,,,DX Units < 5.42 Tons,,,1.24714,607.53,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,750,0,0,,0,0,,FALSE,,,,5,,,3450,,005U0000000HtWKIA0,1.50924E+12,,,3,DX Units < 5.42 Tons,,1.161,885,0,5,0,Washington MN3,2017-09-07,Cool EER-SEER,2017-11-10,OID3152589-0003,Retail - Strip Mall
Cool SEER - MN,MN - RTUS < 5.42 tons,13.2,446,1,15,,4.08,,,0.722,224,363.12,938.4,0.64951049,363.12,0.721678322,,,,,938.4,0.64951049,363.12,0.721678322,223.9606154,204,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),13.2,,,,DX Units < 5.42 Tons,,,0.69892,253.26,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,204,0,0,,0,0,,FALSE,,,,1,,,938.4,,005U0000000HtWKIA0,1.53197E+12,,,2,DX Units < 5.42 Tons,,0.65,363.12,0,1,0,Hennepin MN3,2017-09-15,Cool EER-SEER,2018-08-06,OID3351622-0002,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12.6,574,1,14.5,,7.42,Dakota MN3,,1.028,1039,1268.82,2819.6,0.925090909,882.98,1.027878788,,,,,2819.6,0.925090909,1268.82,1.027878788,1038.544138,371,MN3,MN3,Retail - Strip Mall,12.6,,,,DX Units >= 5.42 Tons,,,0.99363,1111.31,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,371,0,0,,0,0,,FALSE,,,,1,,,2819.6,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units >= 5.42 Tons,a5Q0B00000023dBUAQ,0.925,1268.82,0,1,0,Dakota MN3,2017-09-20,,2017-10-09,OID3155115-0001,Retail - Strip Mall
Cool SEER - MN,MN - RTUS < 5.42 tons,0,563,1,14,,2.43,,,0.188,90,143.37,558.9,0.169644473,143.37,0.188493859,,,,,558.9,,143.37,,90.20373626,121.5,MN1,MN3,Education - Secondary,,,,,DX Units < 5.42 Tons,,,0.18261,96.26,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,121.5,0,0,,0,0,,FALSE,,,,1,,,558.9,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units < 5.42 Tons,,0.17,143.37,0,1,0,Stearns MN3,2017-09-22,Cool EER-SEER,2017-10-03,OID3151598-0001,Education - Secondary
Cool SEER - MN,MN - RTUS < 5.42 tons,13,446,1,16,,3.96,,,0.645,306,471.24,910.8,0.580561086,471.24,0.645067873,,,,,910.8,0.580561086,471.24,0.645067873,305.6815385,198,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),13,,,,DX Units < 5.42 Tons,,,0.62411,327.3,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,198,0,0,,0,0,,FALSE,,,,1,,,910.8,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units < 5.42 Tons,,0.581,471.24,0,1,0,Anoka MN3,2017-05-04,Cool EER-SEER,2017-10-11,OID3162881-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,12,446,1,14,,2.95,,,0.254,87,174.05,678.5,0.228257919,174.05,0.25361991,,,,,678.5,0.228257919,174.05,0.25361991,86.74945055,147.5,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12,,,,DX Units < 5.42 Tons,,,0.24418,93.8,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,147.5,0,0,,0,0,,FALSE,,,,1,,,678.5,,005U0000000HtWKIA0,1.51097E+12,,,1,DX Units < 5.42 Tons,,0.228,174.05,0,1,0,Rice MN3,2017-07-10,Cool EER-SEER,2018-01-10,OID3151644-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12.1,686,1,14,,14.5,,,1.731,2325,2131.5,3480,1.55785124,1551.5,1.730945822,,,,,3480,1.55785124,2131.5,1.730945822,2325.272727,725,MN1,MN3,Retail - Large Department Store,12.1,,,,DX Units >= 5.42 Tons,,,1.67359,2486.8,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,725,0,0,,0,0,,FALSE,,,,1,,,3480,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units >= 5.42 Tons,,1.558,2131.5,0,1,0,Ramsey MN3,2017-08-23,,2017-10-25,OID3151042-0001,Retail - Large Department Store
Cool SEER - MN,MN - RTUS < 5.42 tons,12.85,865,2,15,,5,,,1.521,1065,890,2300,1.369086395,890,1.521207106,,,,,2300,1.369086395,890,1.521207106,1064.615385,500,MN1,MN3,Health/Medical - Clinic,12.85,,,,DX Units < 5.42 Tons,,,1.46615,1148.24,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,500,0,0,,0,0,,FALSE,,,,2,,,2300,,005U0000000Kcq5IAC,1.51094E+12,,,1,DX Units < 5.42 Tons,,1.369,890,0,2,0,Meeker MN3,2017-09-25,Cool EER-SEER,2018-01-10,OID3151264-0001,Health/Medical - Clinic
Cool SEER - MN,MN - RTUS < 5.42 tons,13.35,865,1,15,,4.08,,,0.763,434,363.12,938.4,0.68701815,363.12,0.7633535,,,,,938.4,0.68701815,363.12,0.7633535,434.3630769,204,MN1,MN3,Health/Medical - Clinic,13.35,,,,DX Units < 5.42 Tons,,,0.73575,467.92,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,204,0,0,,0,0,,FALSE,,,,1,,,938.4,,005U0000000Kcq5IAC,1.51094E+12,,,2,DX Units < 5.42 Tons,,0.687,363.12,0,1,0,Meeker MN3,2017-09-24,Cool EER-SEER,2018-01-10,OID3151264-0002,Health/Medical - Clinic
Cool SEER - MN,MN - RTUS < 5.42 tons,,686,1,14,,2.05,,,0.159,93,120.95,471.5,0.143115708,120.95,0.159017453,,,,,471.5,,120.95,,92.72307692,102.5,MN1,MN3,Retail - Large Department Store,,,,,DX Units < 5.42 Tons,,,0.15361,99.47,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,102.5,0,0,,0,0,,FALSE,,,,1,,,471.5,,005U0000000HtWKIA0,1.50857E+12,,,2,DX Units < 5.42 Tons,,0.143,120.95,0,1,0,Ramsey MN3,2017-08-23,Cool EER-SEER,2017-10-25,OID3151042-0002,Retail - Large Department Store
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12,652,1,13.5,,14.33,,,1.592,1888,1834.24,3439.2,1.433,1318.36,1.592222222,,,,,3439.2,1.433,1834.24,1.592222222,1887.507071,716.5,MN1,MN3,Restaurant,12,,,,DX Units >= 5.42 Tons,,,1.54086,2021.41,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,716.5,0,0,,0,0,,FALSE,,,,1,,,3439.2,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units >= 5.42 Tons,,1.433,1834.24,0,1,0,Hennepin MN3,2017-08-18,,2017-09-27,OID3148516-0001,Restaurant
Cool SEER - MN,MN - RTUS < 5.42 tons,12.7,446,1,15.5,,4.83,,,0.681,321,502.32,1110.9,0.613322407,502.32,0.681469341,,,,,1110.9,0.613322407,502.32,0.681469341,320.7215881,241.5,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12.7,,,,DX Units < 5.42 Tons,,,0.65848,343.34,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,241.5,0,0,,0,0,,FALSE,,,,1,,,1110.9,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units < 5.42 Tons,,0.613,502.32,0,1,0,Hennepin MN3,2017-08-28,Cool EER-SEER,2017-10-03,OID3148462-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,,754,6,13.7,,3,,,0.999,640,900,4140,0.898900155,900,0.99877795,,,,,4140,,900,,640.1167883,900,MN1,MN3,Lodging,,,,,DX Units < 5.42 Tons,,,0.96667,685.22,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,900,0,0,,0,0,,FALSE,,,,6,,,4140,,005U0000000HtWKIA0,1.50924E+12,,,2,DX Units < 5.42 Tons,,0.899,900,0,6,0,Dakota MN3,2019-01-01,Cool EER-SEER,2019-03-06,OID3179596-0002,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,,754,6,15,,1.83,,,1.59,1019,977.22,2525.4,1.430877828,977.22,1.589864253,,,,,2525.4,,977.22,,1018.944,549,MN1,MN3,Lodging,,,,,DX Units < 5.42 Tons,,,1.53871,1091.01,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,549,0,0,,0,0,,FALSE,,,,6,,,2525.4,,005U0000001WI3MIAW,1.55241E+12,,,1,DX Units < 5.42 Tons,,1.431,977.22,0,6,0,Dakota MN3,2019-01-01,Cool EER-SEER,2019-03-27,OID3179083-0001,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,,754,2,13.7,,5,,,0.555,356,500,2300,0.499388975,500,0.554876639,,,,,2300,,500,,355.620438,500,MN1,MN3,Lodging,,,,,DX Units < 5.42 Tons,,,0.53656,381.16,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,500,0,0,,0,0,,FALSE,,,,2,,,2300,,005U0000000HtWKIA0,1.50924E+12,,,3,DX Units < 5.42 Tons,,0.499,500,0,2,0,Dakota MN3,2019-01-01,Cool EER-SEER,2019-03-06,OID3179596-0003,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,,754,1,13.7,,2,,,0.111,71,100,460,0.099877795,100,0.110975328,,,,,460,,100,,71.12408759,100,MN1,MN3,Lodging,,,,,DX Units < 5.42 Tons,,,0.10753,76.02,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,100,0,0,,0,0,,FALSE,,,,1,,,460,,005U0000000HtWKIA0,1.50924E+12,,,4,DX Units < 5.42 Tons,,0.1,100,0,1,0,Dakota MN3,2019-01-01,Cool EER-SEER,2019-03-06,OID3179596-0004,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,,754,6,13.7,,2.5,,,0.832,533,750,3450,0.749083463,750,0.832314959,,,,,3450,,750,,533.4306569,750,MN1,MN3,Lodging,,,,,DX Units < 5.42 Tons,,,0.80538,570.66,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,750,0,0,,0,0,,FALSE,,,,6,,,3450,,005U0000000HtWKIA0,1.50924E+12,,,5,DX Units < 5.42 Tons,,0.749,750,0,6,0,Dakota MN3,2019-01-01,Cool EER-SEER,2019-03-06,OID3179596-0005,Lodging
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12,589,1,13.2,,19.67,,,2.186,2106,2340.73,4720.8,1.967,1632.61,2.185555556,,,,,4720.8,1.967,2340.73,2.185555556,2106.478182,983.5,MN1,MN3,Manufacturing,12,,,,DX Units >= 5.42 Tons,,,2.10659,2270.6,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,983.5,0,0,,0,0,,FALSE,,,,1,,,4720.8,,005U0000000Krt0IAC,1.51621E+12,,,1,DX Units >= 5.42 Tons,,1.967,2340.73,0,1,0,Chisago MN3,2017-09-13,,2018-02-26,OID3147382-0001,Manufacturing
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12.5,446,5,19.7,,15,,,11.333,16115,25050,18000,10.2,20850,11.33333333,,,,,18000,10.2,25050,11.33333333,16115.27457,3750,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12.5,,,,DX Units >= 5.42 Tons,,,10.92387,17374.52,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,3750,0,0,,0,0,,FALSE,,,,5,,,18000,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units >= 5.42 Tons,,10.2,25050,0,5,0,Hennepin MN3,2017-09-12,,2018-05-14,OID3164385-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12.4,446,1,19.6,,12.5,,,1.792,2669,4087.5,3000,1.612903226,3437.5,1.792114695,,,,,3000,1.612903226,4087.5,1.792114695,2668.552876,625,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12.4,,,,DX Units >= 5.42 Tons,,,1.72747,2877.6,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,625,0,0,,0,0,,FALSE,,,,1,,,3000,,005U0000000HtWKIA0,1.50857E+12,,,2,DX Units >= 5.42 Tons,,1.613,4087.5,0,1,0,Hennepin MN3,2017-09-12,,2018-05-14,OID3164385-0002,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12.1,446,6,23,,10,,,5.95,14710,24360,22800,5.355371901,22440,5.950413223,,,,,22800,5.355371901,24360,5.950413223,14709.68944,3000,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12.1,,,,DX Units >= 5.42 Tons,,,5.73503,15859.71,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,3000,0,0,,0,0,,FALSE,,,,6,,,22800,,005U0000000HtWKIA0,1.50857E+12,,,3,DX Units >= 5.42 Tons,,5.355,24360,0,6,0,Hennepin MN3,2017-09-12,,2018-05-14,OID3164385-0003,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,11.8,446,2,14,,4.96,,,0.685,292,585.28,2281.6,0.616243577,585.28,0.684715086,,,,,2281.6,0.616243577,585.28,0.684715086,291.7134066,496,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),11.8,,,,DX Units < 5.42 Tons,,,0.6617,312.32,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,496,0,0,,0,0,,FALSE,,,,2,,,2281.6,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units < 5.42 Tons,,0.616,585.28,0,2,0,Blue Earth MN3,2017-08-31,Cool EER-SEER,2017-10-03,OID3146804-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12,589,3,13,,14.5,,,4.833,4300,4915.5,10440,4.35,3349.5,4.833333333,,,,,10440,4.35,4915.5,4.833333333,4300.111888,2175,MN1,MN3,Manufacturing,12,,,,DX Units >= 5.42 Tons,,,4.67274,4599.25,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,2175,0,0,,0,0,,FALSE,,,,3,,,10440,,005U0000000HtWKIA0,1.50857E+12,,,5,DX Units >= 5.42 Tons,,4.35,4915.5,0,3,0,Hennepin MN3,2017-08-18,,2017-10-02,OID3146604-0005,Manufacturing
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,446,1,13,,7.42,,,0.675,491,756.84,2819.6,0.607090909,549.08,0.674545455,,,,,2819.6,0.607090909,756.84,0.674545455,490.9430769,371,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12,,,,DX Units >= 5.42 Tons,,,0.65204,525.17,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,371,0,0,,0,0,,FALSE,,,,1,,,2819.6,,005U0000000HtWKIA0,1.50857E+12,,,2,DX Units >= 5.42 Tons,,0.607,756.84,0,1,0,Hennepin MN3,2017-08-21,,2017-10-02,OID3145654-0002,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,589,1,13,,6.08,,,0.553,531,620.16,2310.4,0.497454545,449.92,0.552727273,,,,,2310.4,0.497454545,620.16,0.552727273,531.2650549,304,MN1,MN3,Manufacturing,12,,,,DX Units >= 5.42 Tons,,,0.53387,567.95,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,304,0,0,,0,0,,FALSE,,,,1,,,2310.4,,005U0000000HtWKIA0,1.50857E+12,,,3,DX Units >= 5.42 Tons,,0.497,620.16,0,1,0,Hennepin MN3,2017-08-18,,2017-10-02,OID3146604-0003,Manufacturing
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,589,1,13.8,,7.42,,,0.675,882,934.92,2819.6,0.607090909,727.16,0.674545455,,,,,2819.6,0.607090909,934.92,0.674545455,882.2195652,371,MN1,MN3,Manufacturing,12,,,,DX Units >= 5.42 Tons,,,0.65204,943.38,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,371,0,0,,0,0,,FALSE,,,,1,,,2819.6,,005U0000000HtWKIA0,1.50857E+12,,,4,DX Units >= 5.42 Tons,,0.607,934.92,0,1,0,Hennepin MN3,2017-08-18,,2017-10-02,OID3146604-0004,Manufacturing
Cool SEER - MN,MN - RTUS < 5.42 tons,13,446,2,15.6,,4.04,,,1.316,554,864.56,1858.4,1.184579186,864.56,1.316199095,,,,,1858.4,1.184579186,864.56,1.316199095,554.4123077,404,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),13,,,,DX Units < 5.42 Tons,,,1.27292,592.55,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,404,0,0,,0,0,,FALSE,,,,2,,,1858.4,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units < 5.42 Tons,,1.185,864.56,0,2,0,Hennepin MN3,2017-08-21,Cool EER-SEER,2017-10-02,OID3145654-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,13,589,1,15.6,,4.04,,,0.658,366,432.28,929.2,0.592289593,432.28,0.658099548,,,,,929.2,0.592289593,432.28,0.658099548,366.0861538,202,MN1,MN3,Manufacturing,13,,,,DX Units < 5.42 Tons,,,0.63592,391.47,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,202,0,0,,0,0,,FALSE,,,,1,,,929.2,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units < 5.42 Tons,,0.592,432.28,0,1,0,Hennepin MN3,2017-08-18,Cool EER-SEER,2017-10-02,OID3146604-0001,Manufacturing
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,589,1,15.2,,4.79,,,0.603,377,455.05,1101.7,0.543068959,455.05,0.603409955,,,,,1101.7,0.543068959,455.05,0.603409955,376.9361538,239.5,MN1,MN3,Manufacturing,12.5,,,,DX Units < 5.42 Tons,,,0.58329,403.24,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,239.5,0,0,,0,0,,FALSE,,,,1,,,1101.7,,005U0000000HtWKIA0,1.50857E+12,,,2,DX Units < 5.42 Tons,,0.543,455.05,0,1,0,Hennepin MN3,2017-08-18,Cool EER-SEER,2017-10-02,OID3146604-0002,Manufacturing
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12.2,785,1,13,,12.17,,,1.552,1603,1472.57,2920.8,1.396557377,937.09,1.551730419,,,,,2920.8,1.396557377,1472.57,1.551730419,1603.376224,608.5,MN1,MN3,Education - Community College/University,12.2,,,,DX Units >= 5.42 Tons,,,1.49614,1728.29,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,608.5,0,0,,0,0,,FALSE,,,,1,,,2920.8,,005U0000000HtWKIA0,1.51123E+12,,,2,DX Units >= 5.42 Tons,,1.397,1472.57,0,1,0,Washington MN3,2017-08-25,,2018-01-10,OID3144581-0002,Education - Community College/University
Cool EER-SEER,MN - RTUS - 20 - 63.33 tons,11,754,1,12.5,,20,,,2.672,3802,1380,3780,2.40445269,1300,2.6716141,,,,,3780,2.40445269,1380,2.6716141,3801.987879,1000,MN1,MN3,Lodging,11,,,,DX Units >= 5.42 Tons,,,2.58236,4066.59,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,1000,0,0,,0,0,,FALSE,,,,1,,,3780,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units >= 5.42 Tons,,2.404,1380,0,1,0,Hennepin MN3,2017-05-23,,2017-09-26,OID3144944-0001,Lodging
Cool EER-SEER,MN - RTUS - 20 - 63.33 tons,11.5,754,1,15.3,,39.2,,,7.096,12645,6781.6,7408.8,6.386086957,5840.8,7.095652174,,,,,7408.8,6.386086957,6781.6,7.095652174,12644.62032,1960,MN1,MN3,Lodging,11.5,,,,DX Units >= 5.42 Tons,,,6.8598,13525.01,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,1960,0,0,,0,0,,FALSE,,,,1,,,7408.8,,005U0000000HtWKIA0,1.50857E+12,,,2,DX Units >= 5.42 Tons,,6.386,6781.6,0,1,0,Hennepin MN3,2017-06-15,,2017-09-26,OID3144949-0002,Lodging
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,754,1,12.6,,9.25,,,0.841,830,832.5,3515,0.756818182,573.5,0.840909091,,,,,3515,0.756818182,832.5,0.840909091,830.297619,462.5,MN1,MN3,Lodging,12,,,,DX Units >= 5.42 Tons,,,0.81316,887.76,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,462.5,0,0,,0,0,,FALSE,,,,1,,,3515,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units >= 5.42 Tons,,0.757,832.5,0,1,0,Hennepin MN3,2017-05-22,,2017-09-26,OID3144949-0001,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,12,446,2,14,,4.08,,,0.702,240,481.44,1876.8,0.631384615,481.44,0.701538462,,,,,1876.8,0.631384615,481.44,0.701538462,239.9578022,408,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12,,,,DX Units < 5.42 Tons,,,0.67782,256.7,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,408,0,0,,0,0,,FALSE,,,,2,,,1876.8,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units < 5.42 Tons,,0.631,481.44,0,2,0,Dakota MN3,2017-08-29,Cool EER-SEER,2017-09-26,OID3144700-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,12,446,1,14,,5,,,0.43,147,295,1150,0.386877828,295,0.429864253,,,,,1150,0.386877828,295,0.429864253,147.032967,250,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12,,,,DX Units < 5.42 Tons,,,0.41571,157.23,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,250,0,0,,0,0,,FALSE,,,,1,,,1150,,005U0000000HtWKIA0,1.50857E+12,,,2,DX Units < 5.42 Tons,,0.387,295,0,1,0,Dakota MN3,2017-08-29,Cool EER-SEER,2017-09-26,OID3144700-0002,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,785,1,15.2,,4.79,,,0.603,502,455.05,1101.7,0.543068959,455.05,0.603409955,,,,,1101.7,0.543068959,455.05,0.603409955,502.3682186,239.5,MN1,MN3,Education - Community College/University,12.5,,,,DX Units < 5.42 Tons,,,0.58154,541.24,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,239.5,0,0,,0,0,,FALSE,,,,1,,,1101.7,,005U0000000HtWKIA0,1.51123E+12,,,1,DX Units < 5.42 Tons,,0.543,455.05,0,1,0,Washington MN3,2017-08-25,Cool EER-SEER,2018-01-10,OID3144581-0001,Education - Community College/University
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,13.9,589,1,21.5,,7.66,,,1.743,2316,3316.78,2910.8,1.569072596,2520.14,1.743413996,,,,,2910.8,1.569072596,3316.78,1.743413996,2315.826678,383,MN1,MN3,Manufacturing,13.9,,,,DX Units >= 5.42 Tons,,,1.68035,2497.01,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,383,0,0,,0,0,,FALSE,,,,1,,,2910.8,,005U0000000HtWKIA0,1.50857E+12,,,1,DX Units >= 5.42 Tons,,1.569,3316.78,0,1,0,Wright MN3,2017-09-08,,2018-03-01,OID3143428-0001,Manufacturing
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,589,1,17,,2.93,,,0.369,375,436.57,673.9,0.332190407,436.57,0.369100452,,,,,673.9,0.332190407,436.57,0.369100452,374.8278733,146.5,MN1,MN3,Manufacturing,12.5,,,,DX Units < 5.42 Tons,,,0.35556,404.31,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,146.5,0,0,,0,0,,FALSE,,,,1,,,673.9,,005U0000000HtWKIA0,1.50857E+12,,,2,DX Units < 5.42 Tons,,0.332,436.57,0,1,0,Wright MN3,2017-09-08,Cool EER-SEER,2018-03-01,OID3143428-0002,Manufacturing
Cool SEER - MN,MN - RTUS < 5.42 tons,12.8,589,1,17,,4.08,,,0.606,522,607.92,938.4,0.545192308,607.92,0.605769231,,,,,938.4,0.545192308,607.92,0.605769231,521.9446154,204,MN1,MN3,Manufacturing,12.8,,,,DX Units < 5.42 Tons,,,0.58368,562.8,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,204,0,0,,0,0,,FALSE,,,,1,,,938.4,,005U0000000HtWKIA0,1.50857E+12,,,3,DX Units < 5.42 Tons,,0.545,607.92,0,1,0,Wright MN3,2017-09-08,Cool EER-SEER,2018-03-01,OID3143428-0003,Manufacturing
